from_node,to_node,length_m,travel_time_s,fuel_l,co2_g,lanes
1265605938,29382359,5.08,0.61,0.0004,0.97,2
1265605938,60728679,162.25,19.47,0.013,31.05,1
1265605938,29382353,63.54,7.62,0.0051,12.16,2
1271035651,267840841,63.29,7.59,0.0051,12.11,1
1271135024,74925225,73.14,8.78,0.0059,14.0,1
1275794024,89008560,55.64,6.68,0.0045,10.65,1
1275794024,89008756,67.88,8.15,0.0054,12.99,1
1275794031,34646953,58.52,7.02,0.0047,11.2,2
1279588185,102371676,73.45,8.81,0.0059,14.06,1
1279588185,135623620,151.59,10.91,0.0121,29.01,1
1281881139,130237383,133.52,16.02,0.0107,25.55,1
1281881307,130247039,72.26,8.67,0.0058,13.83,1
1283094881,332295090,252.07,30.25,0.0202,48.24,1
1287709957,94899700,106.89,12.83,0.0086,20.46,1
1287709957,108188398,31.34,3.76,0.0025,6.0,1
1287709976,354636090,59.19,7.1,0.0047,11.33,1
1287709976,94901083,160.7,19.28,0.0129,30.75,1
1293221658,94878001,21.33,2.56,0.0017,4.08,2
1293221658,94872749,65.47,7.86,0.0052,12.53,2
1295936129,94710938,381.04,45.73,0.0305,72.92,1
1297375902,256144160,72.26,4.34,0.0058,13.83,3
1297375902,4382610188,142.13,8.53,0.0114,27.2,3
1309473977,105450917,56.53,6.78,0.0045,10.82,1
1309473977,102383187,67.64,8.12,0.0054,12.94,1
1309473977,119774928,87.44,10.49,0.007,16.73,1
1311739300,3890657127,168.29,20.19,0.0135,32.2,1
1311739300,1311741455,180.7,21.68,0.0145,34.58,1
1311739300,399519156,381.89,45.83,0.0306,73.08,1
1311741455,305651333,4.34,0.52,0.0003,0.83,1
1311741455,1311739300,180.7,21.68,0.0145,34.58,1
1311741455,1311741457,151.53,18.18,0.0121,29.0,1
1311741457,1311741455,151.53,18.18,0.0121,29.0,1
1311771959,1638473911,84.25,6.07,0.0067,16.12,2
1311771959,5297695194,80.6,5.8,0.0064,15.42,2
1311771959,1638473930,72.36,5.21,0.0058,13.85,2
1324146494,778655164,38.32,2.76,0.0031,7.33,2
1324146494,1324146499,44.7,3.22,0.0036,8.55,1
1324146499,1193330962,11.34,0.82,0.0009,2.17,1
1324146499,1324146517,35.48,2.55,0.0028,6.79,1
1324146502,1324146517,18.98,1.37,0.0015,3.63,1
1324146502,1193330962,38.32,2.76,0.0031,7.33,3
1324146517,60118889,13.62,0.98,0.0011,2.61,1
1324146524,108238987,21.87,1.57,0.0017,4.19,1
1324146524,1324146502,26.52,1.91,0.0021,5.07,2
1333939271,1333939398,94.58,6.81,0.0076,18.1,2
1333939291,27513244,96.34,6.94,0.0077,18.44,3
1333939291,1333939366,50.36,3.63,0.004,9.64,2
1333939366,316660567,9.61,1.15,0.0008,1.84,2
1333939366,1333939271,19.13,1.38,0.0015,3.66,2
1333939398,94913760,104.34,7.51,0.0083,19.97,2
1333939466,316660442,120.86,8.7,0.0097,23.13,2
1337252194,29798190,24.94,1.8,0.002,4.77,1
1337252217,146628678,332.57,23.95,0.0266,63.64,5
1337252217,1929025821,54.33,3.91,0.0043,10.4,3
1355566170,28961405,48.02,3.46,0.0038,9.19,2
1355566170,1355566173,28.02,3.36,0.0022,5.36,2
1355566170,170424926,382.58,27.55,0.0306,73.21,3
1355566173,28961405,54.3,3.91,0.0043,10.39,2
1355566173,1355566170,28.02,3.36,0.0022,5.36,2
1355566173,34647894,213.58,15.38,0.0171,40.87,2
1356148650,150556535,113.6,13.63,0.0091,21.74,1
1356148650,345057676,312.75,37.53,0.025,59.85,1
1356148650,830640566,39.43,4.73,0.0032,7.55,1
1357158637,94115368,24.93,1.79,0.002,4.77,1
1363493148,36143930,63.62,4.58,0.0051,12.17,4
1363493148,36166634,37.65,2.71,0.003,7.2,1
1366434877,94703013,235.29,16.94,0.0188,45.02,2
1366434877,94703015,229.1,16.5,0.0183,43.84,3
1366434877,94691220,111.28,8.01,0.0089,21.29,3
1368348809,354611229,50.32,3.62,0.004,9.63,1
1371903879,36245329,10.45,1.25,0.0008,2.0,1
1374424275,27557350,137.49,9.9,0.011,26.31,4
1374424275,27557273,31.77,3.81,0.0025,6.08,1
1375430135,1422693071,111.6,13.39,0.0089,21.36,1
1375430135,1422693067,9.14,0.66,0.0007,1.75,1
1375433148,34946562,206.34,24.76,0.0165,39.48,1
1375433148,359186394,68.93,4.96,0.0055,13.19,2
1375433148,300382336,102.28,12.27,0.0082,19.57,2
1375433232,27011017,79.18,9.5,0.0063,15.15,1
1375433232,1422693043,72.42,5.21,0.0058,13.86,2
1375433232,26843036,78.73,5.67,0.0063,15.07,3
1381334809,27428859,11.59,0.83,0.0009,2.22,2
1381334809,27428860,213.26,15.35,0.0171,40.81,2
1381347403,1630151754,134.85,16.18,0.0108,25.81,1
1381347403,5434963071,25.14,3.02,0.002,4.81,1
1382110914,26843007,207.14,24.86,0.0166,39.64,1
1383426495,101370221,16.37,1.96,0.0013,3.13,1
1383426495,348077216,53.69,6.44,0.0043,10.27,1
1383426495,251229707,218.77,26.25,0.0175,41.86,1
1386801941,268131746,411.84,29.65,0.0329,78.81,3
1386801941,81560208,43.36,3.12,0.0035,8.3,1
1388196910,27551522,84.64,10.16,0.0068,16.2,1
1388196910,1381334809,45.74,5.49,0.0037,8.75,1
1388545508,1588996967,9.2,0.66,0.0007,1.76,2
1388651186,80008629,19.43,2.33,0.0016,3.72,1
1388943797,1397562435,37.86,2.73,0.003,7.25,2
1396809761,1396809765,31.53,5.68,0.0025,6.03,1
1396809765,1396809778,82.5,14.85,0.0066,15.79,1
1396809765,1396809761,31.53,5.68,0.0025,6.03,1
1396809765,1608422329,107.14,19.29,0.0086,20.5,1
1396809778,5356681384,73.24,5.27,0.0059,14.01,1
1396809778,27557291,341.76,24.61,0.0273,65.4,1
1396809778,1396809765,82.5,14.85,0.0066,15.79,1
1396809786,1608422329,29.56,5.32,0.0024,5.66,1
1396809786,9706402504,54.48,9.81,0.0044,10.43,1
1396809786,6291981224,36.22,6.52,0.0029,6.93,1
1396809788,917982636,86.03,6.19,0.0069,16.46,1
1396809788,6291981224,9.31,1.12,0.0007,1.78,1
1397530093,5078466478,8.33,0.6,0.0007,1.59,4
1397530093,5717514198,18.86,1.36,0.0015,3.61,1
1397530093,27429337,42.4,3.05,0.0034,8.11,4
1397530098,151321491,44.61,3.21,0.0036,8.54,1
1397530098,27429337,15.78,1.14,0.0013,3.02,4
1397562435,3813650881,245.82,17.7,0.0197,47.04,1
1397562435,26678671,76.83,5.53,0.0061,14.7,2
1400964255,5456938024,4.24,0.51,0.0003,0.81,1
1400964255,27513303,144.57,17.35,0.0116,27.66,1
1400964255,1867634905,376.07,45.13,0.0301,71.97,1
1400964811,1400965190,162.94,19.55,0.013,31.18,1
1400965027,1400965110,107.41,12.89,0.0086,20.55,1
1400965027,1400965110,39.82,4.78,0.0032,7.62,1
1400965027,12522251124,56.53,6.78,0.0045,10.82,1
1400965110,1400965190,39.16,4.7,0.0031,7.49,1
1400965110,1400965027,39.82,4.78,0.0032,7.62,1
1400965110,1400965027,107.41,12.89,0.0086,20.55,1
1400965110,1400965179,47.23,5.67,0.0038,9.04,1
1400965141,1400965179,24.74,2.97,0.002,4.73,1
1400965141,12522251124,13.76,1.65,0.0011,2.63,1
1400965179,1400965190,52.71,6.33,0.0042,10.09,1
1400965179,1400965141,24.74,2.97,0.002,4.73,1
1400965179,1400965188,22.43,2.69,0.0018,4.29,1
1400965179,1400965110,47.23,5.67,0.0038,9.04,1
1400965188,1400965141,23.62,2.83,0.0019,4.52,1
1400965188,12522251124,86.5,10.38,0.0069,16.55,1
1400965188,1400965179,22.43,2.69,0.0018,4.29,1
1400965190,1400965110,39.16,4.7,0.0031,7.49,1
1400965190,1400964811,162.94,19.55,0.013,31.18,1
1400965190,1400965179,52.71,6.33,0.0042,10.09,1
1408919794,36249937,110.29,13.23,0.0088,21.11,1
1413703439,34404243,30.51,5.49,0.0024,5.84,1
1413703439,453818,26.23,4.72,0.0021,5.02,1
1413703439,28580544,83.44,10.01,0.0067,15.97,1
1418950954,5446752169,56.67,6.8,0.0045,10.84,1
1418950954,1742653620,92.77,6.68,0.0074,17.75,5
1418950954,80041652,194.27,13.99,0.0155,37.18,4
1422693043,555524721,71.63,8.6,0.0057,13.71,1
1422693043,1375433232,72.42,5.21,0.0058,13.86,2
1422693043,359186394,73.07,5.26,0.0058,13.98,2
1422693055,1422693059,23.24,1.67,0.0019,4.45,1
1422693055,1375430135,25.23,1.82,0.002,4.83,1
1422693059,27471444,34.29,2.47,0.0027,6.56,2
1422693067,1422693059,30.57,2.2,0.0024,5.85,1
1422693067,26843039,95.88,6.9,0.0077,18.35,2
1422693071,27557271,95.74,11.49,0.0077,18.32,1
1422693071,1422693072,57.61,6.91,0.0046,11.02,1
1422693071,1375430135,111.6,13.39,0.0089,21.36,1
1422693071,1431142352,59.61,7.15,0.0048,11.41,1
1422693072,27467384,70.95,8.51,0.0057,13.58,1
1422693072,34947401,39.98,4.8,0.0032,7.65,1
1422693072,1422693071,57.61,6.91,0.0046,11.02,1
1422693074,26843039,144.0,10.37,0.0115,27.56,2
1422693074,27557278,36.8,2.65,0.0029,7.04,2
1431142352,1422693071,59.61,7.15,0.0048,11.41,1
1447856040,448165813,99.03,7.13,0.0079,18.95,1
1447856040,128592021,81.18,9.74,0.0065,15.54,1
1447856053,93014521,30.66,2.21,0.0025,5.87,1
1447856053,117108418,207.5,24.9,0.0166,39.71,1
1453014481,101743279,736.37,44.18,0.0589,140.91,2
1453014481,316093998,899.81,53.99,0.072,172.19,2
1457989054,258375701,202.04,24.24,0.0162,38.66,1
1459436746,100035101,34.21,4.11,0.0027,6.55,2
1459436746,10254949591,42.21,5.07,0.0034,8.08,1
1469099818,455590,144.99,10.44,0.0116,27.74,3
1469099820,1469099818,15.28,1.1,0.0012,2.92,1
1469099820,2027070333,85.36,6.15,0.0068,16.33,2
1470881025,92206459,7.85,0.57,0.0006,1.5,2
1470881025,2894177687,144.94,10.44,0.0116,27.73,2
1480291236,1614556174,7.58,0.91,0.0006,1.45,2
1480291236,5888768442,7.0,0.84,0.0006,1.34,1
1480291236,29055600,38.41,4.61,0.0031,7.35,2
1480393909,5183641535,9.0,1.08,0.0007,1.72,1
1480393909,75213080,141.15,10.16,0.0113,27.01,2
1480393914,1608422343,43.15,3.11,0.0035,8.26,1
1480393914,1396809788,80.67,5.81,0.0065,15.44,1
1480606252,36168548,42.53,5.1,0.0034,8.14,1
1480606252,36168491,20.83,2.5,0.0017,3.99,1
1481512716,131984651,203.28,24.39,0.0163,38.9,1
1481512716,34466208,89.77,10.77,0.0072,17.18,1
1481512717,27494852,207.89,24.95,0.0166,39.78,1
1481512717,1481512725,151.49,18.18,0.0121,28.99,1
1481512717,1481512716,85.98,10.32,0.0069,16.45,1
1481512725,131924237,149.26,17.91,0.0119,28.56,1
1481512725,1481512717,151.49,18.18,0.0121,28.99,1
1481512725,131984636,140.23,16.83,0.0112,26.83,1
1481512730,5329653988,148.54,17.82,0.0119,28.42,1
1481512730,1481512725,71.42,8.57,0.0057,13.67,1
1481512740,1481512730,148.8,17.86,0.0119,28.47,1
1481512740,1481512741,12.78,1.53,0.001,2.45,1
1481512741,3437151983,21.97,2.64,0.0018,4.21,1
1481512741,1481512740,12.78,1.53,0.001,2.45,1
1481512741,5329653999,14.82,1.78,0.0012,2.84,1
1481512755,27428860,79.87,5.75,0.0064,15.28,4
1481512755,5329653999,62.59,7.51,0.005,11.98,1
1481512755,1588996967,17.7,1.27,0.0014,3.39,4
1481512760,153520408,269.59,19.41,0.0216,51.59,1
1481512767,3433711971,5.39,0.65,0.0004,1.03,1
1481512767,1481512760,179.36,21.52,0.0143,34.32,1
1481512767,215199627,108.3,13.0,0.0087,20.72,1
1481512771,215198862,126.72,15.21,0.0101,24.25,1
1481512771,3433711971,63.59,7.63,0.0051,12.17,1
1481512774,1481512779,139.25,16.71,0.0111,26.65,1
1481512774,1481512771,112.75,13.53,0.009,21.58,1
1481512774,27495032,260.76,18.77,0.0209,49.9,1
1481512774,215198919,158.79,11.43,0.0127,30.39,1
1481512779,1481512774,139.25,16.71,0.0111,26.65,1
1481512779,153487812,59.54,7.15,0.0048,11.39,1
1481512779,572909249,237.17,28.46,0.019,45.39,1
1481512788,153492161,105.16,12.62,0.0084,20.12,1
1481512788,1481512779,210.05,25.21,0.0168,40.2,1
1481512788,1481512790,72.91,8.75,0.0058,13.95,1
1481512788,10790732009,236.83,28.42,0.0189,45.32,1
1481512790,115167245,231.15,27.74,0.0185,44.23,1
1481512790,1481512788,72.91,8.75,0.0058,13.95,1
1481512790,1481512794,88.55,10.63,0.0071,16.95,1
1481512794,153493718,159.28,19.11,0.0127,30.48,1
1481512794,1481512790,88.55,10.63,0.0071,16.95,1
1481512794,1481512800,163.36,19.6,0.0131,31.26,1
1481512800,27495039,26.17,1.88,0.0021,5.01,1
1481512800,269960866,306.06,22.04,0.0245,58.57,1
1481512800,1481512794,163.36,19.6,0.0131,31.26,1
1486118375,30826164,78.49,9.42,0.0063,15.02,1
1486118375,30826163,76.34,9.16,0.0061,14.61,1
1486118375,26114456,65.47,7.86,0.0052,12.53,1
1487640241,112340242,393.61,47.23,0.0315,75.32,1
1491966868,2723918992,119.42,14.33,0.0096,22.85,1
1491966876,1491966868,25.76,3.09,0.0021,4.93,1
1491966876,147659457,27.04,3.25,0.0022,5.18,1
1492865493,4969610821,377.85,45.34,0.0302,72.3,1
1492865493,27495540,403.12,48.37,0.0322,77.14,1
1492865493,151342242,110.25,13.23,0.0088,21.1,1
1492865571,26823805,2285.78,137.15,0.1829,437.41,2
1492865571,151342242,943.86,56.63,0.0755,180.62,2
1492865663,3338244956,546.29,39.33,0.0437,104.54,1
1492865663,26823805,130.76,7.85,0.0105,25.02,2
1492865663,26823824,545.09,32.71,0.0436,104.31,2
1492865847,27557595,115.49,13.86,0.0092,22.1,1
1492865847,27557573,45.35,5.44,0.0036,8.68,1
1492865847,680583030,401.58,48.19,0.0321,76.85,1
1492866153,1492866190,82.2,9.86,0.0066,15.73,1
1492866153,1492866191,168.88,20.27,0.0135,32.32,1
1492866190,1492866153,82.2,9.86,0.0066,15.73,1
1492866190,1492866207,271.53,19.55,0.0217,51.96,2
1492866191,1492866207,134.99,16.2,0.0108,25.83,1
1492866207,1492866190,271.53,19.55,0.0217,51.96,2
1492866207,1492866191,134.99,16.2,0.0108,25.83,1
1492866207,94704827,138.27,16.59,0.0111,26.46,2
1492866207,497288200,156.0,11.23,0.0125,29.85,2
1492866241,94691220,110.71,7.97,0.0089,21.19,3
1492866241,500913425,88.24,6.35,0.0071,16.89,2
1492866249,354611229,148.9,10.72,0.0119,28.49,3
1492866249,1492866267,204.81,14.75,0.0164,39.19,2
1492866249,500913425,42.74,3.08,0.0034,8.18,2
1492866267,1492866249,204.81,14.75,0.0164,39.19,2
1492866267,256215585,53.52,6.42,0.0043,10.24,1
1492866268,1492866270,12.93,0.78,0.001,2.47,1
1492866268,28499478,317.67,22.87,0.0254,60.79,3
1492866270,3901357402,10.38,0.75,0.0008,1.99,2
1493008530,379839558,5.73,0.69,0.0005,1.1,1
1493008530,1638473889,117.81,14.14,0.0094,22.55,1
1493008530,92512356,14.17,1.7,0.0011,2.71,1
1493666302,300029568,14.35,1.03,0.0011,2.75,1
1493666302,29271928,142.21,10.24,0.0114,27.21,3
1493666365,28935504,86.66,10.4,0.0069,16.58,1
1493666365,3813718387,57.46,4.14,0.0046,10.99,1
1493689564,5080924278,135.61,9.76,0.0108,25.95,1
1493689564,5531696392,292.52,35.1,0.0234,55.98,1
1493739999,1493740013,110.01,6.6,0.0088,21.05,1
1493739999,5062647156,29.4,1.76,0.0024,5.63,3
1493740013,177009489,490.44,29.43,0.0392,93.85,2
1493740015,1493740013,34.3,4.12,0.0027,6.56,2
1493740015,1493739999,113.98,6.84,0.0091,21.81,2
1493768689,84512183,71.0,8.52,0.0057,13.59,1
1497718181,73132607,76.25,9.15,0.0061,14.59,1
1507115904,142589261,12.76,1.53,0.001,2.44,1
1507924261,5208180606,575.99,25.92,0.0461,110.22,3
1507924261,5200976144,549.02,19.76,0.0439,105.06,2
1510207804,107113625,220.6,26.47,0.0176,42.21,1
1511932530,9912821240,61.39,4.42,0.0049,11.75,2
1517807683,1517807691,29.53,3.54,0.0024,5.65,1
1517807691,1517807707,17.07,2.05,0.0014,3.27,1
1517807691,5888735648,4.49,0.54,0.0004,0.86,1
1517807707,5888735647,4.6,0.55,0.0004,0.88,1
1517807707,26807332,88.9,10.67,0.0071,17.01,1
1517807736,1586370783,99.92,11.99,0.008,19.12,3
1517807736,26807332,131.1,15.73,0.0105,25.09,3
1517807752,1517807736,71.29,5.13,0.0057,13.64,1
1517807767,1517807752,74.61,5.37,0.006,14.28,2
1517807767,1586370783,56.88,4.1,0.0046,10.88,4
1517807767,1586370831,164.35,11.83,0.0131,31.45,4
1523071859,151327995,178.65,21.44,0.0143,34.19,1
1523071859,151325326,95.54,11.46,0.0076,18.28,1
1523071859,151324949,157.55,18.91,0.0126,30.15,1
1545780766,1545780826,73.59,5.3,0.0059,14.08,1
1545780766,27488783,278.99,33.48,0.0223,53.39,1
1545780766,112980330,38.85,2.8,0.0031,7.43,2
1545780826,1545780766,73.59,5.3,0.0059,14.08,1
1545780826,1545780916,73.73,5.31,0.0059,14.11,1
1545780850,3832917169,60.47,7.26,0.0048,11.57,1
1545780850,2172649700,248.12,29.77,0.0198,47.48,1
1545780916,1545780826,73.73,5.31,0.0059,14.11,1
1545780916,1545781029,82.7,5.95,0.0066,15.83,1
1545780916,267871094,72.37,8.68,0.0058,13.85,1
1545781029,1545780916,82.7,5.95,0.0066,15.83,1
1545781029,73140272,278.1,33.37,0.0222,53.22,1
1545781029,2172649691,72.56,8.71,0.0058,13.89,1
1545781190,130117601,41.98,3.02,0.0034,8.03,4
1545781190,2172649707,44.01,5.28,0.0035,8.42,1
1549937069,151327994,74.41,8.93,0.006,14.24,1
1552956916,1552956921,27.49,3.3,0.0022,5.26,1
1552956921,29271934,53.95,6.47,0.0043,10.32,1
1552956921,81071000,72.49,8.7,0.0058,13.87,1
1552956921,1552956926,67.33,8.08,0.0054,12.88,1
1552956921,1552956916,27.49,3.3,0.0022,5.26,1
1552956926,1552956940,62.57,7.51,0.005,11.97,1
1552956926,1552956921,67.33,8.08,0.0054,12.88,1
1552956940,1552956926,62.57,7.51,0.005,11.97,1
1552956940,1552956971,90.13,10.82,0.0072,17.25,1
1552956971,140401784,52.04,6.24,0.0042,9.96,1
1552956971,5777113869,66.75,8.01,0.0053,12.77,1
1552956971,1552956940,90.13,10.82,0.0072,17.25,1
1552985922,1600183703,188.51,22.62,0.0151,36.07,1
1552985922,1552985925,78.27,14.09,0.0063,14.98,1
1552985925,1552985952,67.79,12.2,0.0054,12.97,1
1552985925,5265071545,33.72,6.07,0.0027,6.45,1
1552985952,1600183706,114.83,8.27,0.0092,21.97,3
1553983724,5341084677,150.67,10.85,0.0121,28.83,1
1553983724,4041937360,113.59,8.18,0.0091,21.74,2
1553983909,139978657,110.03,7.92,0.0088,21.06,1
1554237932,2628341567,14.08,1.01,0.0011,2.69,1
1554237932,1850813818,196.6,14.16,0.0157,37.62,1
1560009448,1225897015,59.29,7.11,0.0047,11.34,1
1560009448,63021355,16.82,2.02,0.0013,3.22,1
1560009448,63020238,106.82,12.82,0.0085,20.44,1
1572922737,52789502,37.78,2.72,0.003,7.23,2
1572922737,28579781,77.72,5.6,0.0062,14.87,3
1577028880,3931738081,258.28,30.99,0.0207,49.42,1
1577028880,27493699,123.25,8.87,0.0099,23.58,2
1577028880,4325028169,37.45,2.7,0.003,7.17,4
1581269986,1628127987,78.03,9.36,0.0062,14.93,1
1581818193,151346616,176.84,21.22,0.0141,33.84,1
1581818193,34952093,202.42,14.57,0.0162,38.74,3
1581818193,151345272,212.55,15.3,0.017,40.67,2
1583606109,104249595,122.97,8.85,0.0098,23.53,2
1583606109,84498354,57.23,4.12,0.0046,10.95,1
1583607177,3352541831,181.31,21.76,0.0145,34.7,1
1583607177,150533114,80.14,9.62,0.0064,15.33,1
1586370783,1517807767,56.88,4.1,0.0046,10.88,4
1586370783,1600202209,204.72,14.74,0.0164,39.18,5
1586370783,1517807736,99.92,11.99,0.008,19.12,3
1586370831,1517807752,182.95,13.17,0.0146,35.01,1
1586370831,1517807767,164.35,11.83,0.0131,31.45,4
1586370831,30202182,19.98,1.44,0.0016,3.82,4
1588963833,73242931,109.35,13.12,0.0087,20.93,1
1588996950,1388545508,49.68,3.58,0.004,9.51,2
1588996950,1596862361,61.36,4.42,0.0049,11.74,3
1588996967,115170284,64.38,4.64,0.0052,12.32,2
1588996967,1481512755,17.7,1.27,0.0014,3.39,4
1588996982,1588996986,89.07,10.69,0.0071,17.04,1
1588996986,1588996982,89.07,10.69,0.0071,17.04,1
1588996986,1588996995,37.82,4.54,0.003,7.24,1
1588996995,131863497,118.2,14.18,0.0095,22.62,1
1588996995,1588996986,37.82,4.54,0.003,7.24,1
1588996995,1588996998,77.12,9.25,0.0062,14.76,1
1588996998,129989925,57.31,6.88,0.0046,10.97,1
1588996998,1588996995,77.12,9.25,0.0062,14.76,1
1588996998,1588997000,24.45,2.93,0.002,4.68,1
1588997000,1127705198,39.73,4.77,0.0032,7.6,1
1588997000,1588996998,24.45,2.93,0.002,4.68,1
1588997000,1588997003,100.57,12.07,0.008,19.24,1
1588997003,1127705198,66.3,7.96,0.0053,12.69,1
1588997003,1588997000,100.57,12.07,0.008,19.24,1
1588997003,1588997005,30.29,3.64,0.0024,5.8,1
1588997005,344796332,92.98,11.16,0.0074,17.79,1
1588997005,1588997003,30.29,3.64,0.0024,5.8,1
1588997005,1588997009,93.61,11.23,0.0075,17.91,1
1588997009,11082958143,265.22,31.83,0.0212,50.75,1
1588997009,1588997012,75.2,9.02,0.006,14.39,1
1588997009,129989926,97.69,11.72,0.0078,18.69,1
1588997009,1588997005,93.61,11.23,0.0075,17.91,1
1588997012,1588997009,75.2,9.02,0.006,14.39,1
1588997012,1588997016,82.75,9.93,0.0066,15.83,1
1588997012,10605667574,74.97,9.0,0.006,14.35,1
1588997016,132062338,111.98,13.44,0.009,21.43,1
1588997016,1588997012,82.75,9.93,0.0066,15.83,1
1588997016,1588997022,68.34,8.2,0.0055,13.08,1
1588997022,944414195,36.21,4.35,0.0029,6.93,1
1588997022,1588997016,68.34,8.2,0.0055,13.08,1
1588997022,1588997024,89.65,10.76,0.0072,17.16,1
1588997024,4324863936,55.09,6.61,0.0044,10.54,1
1588997024,345052691,63.27,7.59,0.0051,12.11,1
1588997024,1588997022,89.65,10.76,0.0072,17.16,1
1595600424,344806038,51.97,6.24,0.0042,9.95,1
1596862361,131863497,185.9,22.31,0.0149,35.57,1
1596862361,1588996950,61.36,4.42,0.0049,11.74,3
1596862361,27494912,262.63,18.91,0.021,50.26,3
1597527975,130117886,72.73,8.73,0.0058,13.92,1
1597527975,130117885,71.07,8.53,0.0057,13.6,1
1597527975,130117654,65.85,7.9,0.0053,12.6,1
1597528019,73132610,90.85,10.9,0.0073,17.39,1
1600183682,726784470,125.09,9.01,0.01,23.94,5
1600183682,1600183684,55.16,6.62,0.0044,10.56,1
1600183682,140402611,55.94,4.03,0.0045,10.7,5
1600183684,1600183682,55.16,6.62,0.0044,10.56,1
1600183684,5678613717,44.46,5.34,0.0036,8.51,1
1600183684,1966483074,81.6,9.79,0.0065,15.61,1
1600183702,1600183703,19.08,2.29,0.0015,3.65,1
1600183702,1966483074,56.0,6.72,0.0045,10.72,1
1600183703,1600183702,19.08,2.29,0.0015,3.65,1
1600183703,2946358808,9.98,1.2,0.0008,1.91,1
1600183706,32635134,61.82,4.45,0.0049,11.83,3
1600202209,3482369641,68.48,4.93,0.0055,13.1,1
1600202209,1586370783,204.72,14.74,0.0164,39.18,5
1602416382,60552192,11.26,0.81,0.0009,2.15,2
1602416382,73246575,79.2,9.5,0.0063,15.16,1
1602416382,5135540064,355.81,25.62,0.0285,68.09,3
1602459907,503697871,14.65,1.76,0.0012,2.8,1
1608392175,5183520274,206.75,14.89,0.0165,39.56,3
1608392175,1608392196,90.78,6.54,0.0073,17.37,3
1608392175,894815056,26.58,3.19,0.0021,5.09,1
1608392196,105515989,92.78,6.68,0.0074,17.75,1
1608392196,3482369641,101.21,7.29,0.0081,19.37,5
1608392196,1608392175,90.78,6.54,0.0073,17.37,3
1608392196,44850081,91.7,6.6,0.0073,17.55,5
1608422329,1396809786,29.56,5.32,0.0024,5.66,1
1608422329,3662674634,42.26,7.61,0.0034,8.09,1
1608422329,1396809765,107.14,19.29,0.0086,20.5,1
1608422343,1480393914,43.15,3.11,0.0035,8.26,1
1608620085,316676658,60.25,7.23,0.0048,11.53,1
1608966953,92489171,73.09,8.77,0.0058,13.99,1
1608966953,26807318,195.89,23.51,0.0157,37.49,2
1609407597,5888768409,4.16,0.5,0.0003,0.8,1
1609407597,5888784624,49.92,5.99,0.004,9.55,1
1609407597,5888784623,19.14,2.3,0.0015,3.66,1
1611966077,5684863758,104.22,12.51,0.0083,19.94,1
1611966077,292219947,52.17,6.26,0.0042,9.98,1
1611966077,1611966121,205.72,24.69,0.0165,39.37,1
1611966121,1611966077,205.72,24.69,0.0165,39.37,1
1611966121,5684863758,202.18,24.26,0.0162,38.69,1
1611966121,60118877,33.86,4.06,0.0027,6.48,1
1614556174,1480291236,7.58,0.91,0.0006,1.45,2
1614556174,1970612895,18.27,2.19,0.0015,3.5,3
1615721465,1615721471,95.24,11.43,0.0076,18.23,1
1615721471,1615721465,95.24,11.43,0.0076,18.23,1
1615721471,12215543063,51.52,6.18,0.0041,9.86,1
1615721471,503707633,54.13,6.5,0.0043,10.36,1
1615721484,27005872,25.54,3.06,0.002,4.89,1
1615721484,27005867,71.04,8.53,0.0057,13.59,1
1615721484,27005887,294.12,35.29,0.0235,56.28,1
1617771698,76799639,23.01,2.76,0.0018,4.4,1
1617771748,103050003,163.61,29.45,0.0131,31.31,1
1622616952,27557276,57.59,4.15,0.0046,11.02,2
1622616952,27557273,178.33,21.4,0.0143,34.13,1
1622616952,27557278,68.46,4.93,0.0055,13.1,2
1623706359,3641181561,98.45,7.09,0.0079,18.84,1
1625432104,146655158,73.99,8.88,0.0059,14.16,1
1625432104,146655126,135.47,24.38,0.0108,25.92,1
1625793415,512480130,29.91,3.59,0.0024,5.72,1
1625793415,1625793437,415.67,29.93,0.0333,79.54,2
1625793415,255071848,158.33,11.4,0.0127,30.3,3
1625793437,5050667386,215.38,15.51,0.0172,41.21,1
1625793437,1625793445,59.58,4.29,0.0048,11.4,2
1625793437,1625793415,415.67,29.93,0.0333,79.54,2
1625793445,3318825856,706.64,84.8,0.0565,135.22,1
1625793445,1625793437,59.58,4.29,0.0048,11.4,2
1625793445,2737022038,1331.58,79.89,0.1065,254.81,3
1625817190,147599903,147.39,26.53,0.0118,28.2,1
1628127499,1628127501,76.43,9.17,0.0061,14.63,2
1628127499,513378267,108.06,12.97,0.0086,20.68,1
1628127499,623430520,135.24,16.23,0.0108,25.88,2
1628127501,34173219,83.51,10.02,0.0067,15.98,1
1628127501,1628127499,76.43,9.17,0.0061,14.63,2
1628127501,1628127503,164.12,19.69,0.0131,31.41,1
1628127501,513378383,148.05,17.77,0.0118,28.33,2
1628127502,1628127499,51.86,6.22,0.0041,9.92,1
1628127503,1628127514,29.76,3.57,0.0024,5.69,1
1628127503,1628127504,59.41,7.13,0.0048,11.37,1
1628127504,1628127502,161.92,19.43,0.013,30.98,1
1628127514,1628127517,94.07,11.29,0.0075,18.0,1
1628127517,1628127539,97.23,11.67,0.0078,18.61,1
1628127526,1628127529,53.83,6.46,0.0043,10.3,1
1628127526,5115701098,58.79,7.05,0.0047,11.25,1
